trial_index,alpha,gamma,target_final_epsilon,risk_t1,risk_window,epsilon_decay,epsilon_min,objective_mean,objective_std,best_objective_so_far,total_reward_mean,total_reward_std,late_order_fraction_mean,n_valid_replications,best_training_reward,best_training_episode,best_training_seed,q_table_size,trial_dir
52,0.0655222766262035,0.99,0.02634919109640386,175.214912,758.004,0.9963702856938825,0.02634919109640386,-60.2,232.9906054376919,-346.2,60.2,232.9906054376919,0.4724851662374152,10,1149.0,668,880345,23,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc_gamma_high/stage1/trial_052
53,0.003051707644768847,0.99,0.0047933968605404255,175.214912,758.004,0.9946737192407847,0.0047933968605404255,-108.2,239.85402968379654,-346.2,108.2,239.85402968379654,0.46395484601617215,10,1149.0,668,880345,23,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc_gamma_high/stage1/trial_053
54,0.003362586851661525,0.9039799904638112,0.06877107634956704,175.214912,758.004,0.9973266078701389,0.06877107634956704,-116.2,282.4923991111187,-346.2,116.2,282.4923991111187,0.46249901146321254,10,1103.0,126,338345,23,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc_gamma_high/stage1/trial_054
55,0.005335688837246108,0.906101989421144,0.025137659761112846,175.214912,758.004,0.996323387184481,0.025137659761112846,-336.2,242.61024985217202,-346.2,336.2,242.61024985217202,0.4231114835406239,10,1122.0,934,1146345,23,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc_gamma_high/stage1/trial_055
56,0.07055438542414585,0.8146124980500205,0.08,175.214912,758.004,0.9974774583245799,0.08,-210.2,156.80192742579553,-346.2,210.2,156.80192742579553,0.445635400812544,10,1069.0,668,880345,24,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc_gamma_high/stage1/trial_056
57,0.07089135039480275,0.99,0.0005,175.214912,758.004,0.9924279113496888,0.0005,-72.2,245.02915926250267,-346.2,72.2,245.02915926250267,0.4702742523146993,10,1117.0,718,930345,24,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc_gamma_high/stage1/trial_057
58,0.07436340561616661,0.8,0.08,175.214912,758.004,0.9974774583245799,0.08,-128.2,185.0914488690508,-346.2,128.2,185.0914488690508,0.46049344726928076,10,1029.0,518,730345,23,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc_gamma_high/stage1/trial_058
59,0.008465835001822382,0.8821659583571999,0.0005,175.214912,758.004,0.9924279113496888,0.0005,-346.2,239.83735229433208,-346.2,346.2,239.83735229433208,0.4213352959098674,10,1215.0,598,810345,23,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc_gamma_high/stage1/trial_059
60,0.007791541707110884,0.8218237301706276,0.029201073386881358,175.214912,758.004,0.9964726858297622,0.029201073386881358,-114.2,262.48081411367536,-346.2,114.2,262.48081411367536,0.4628024205534696,10,1149.0,518,730345,23,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc_gamma_high/stage1/trial_060
61,0.0038301131008549923,0.8,0.0005,175.214912,758.004,0.9924279113496888,0.0005,-284.2,229.12044382328213,-346.2,284.2,229.12044382328213,0.4324192110626063,10,1229.0,668,880345,23,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc_gamma_high/stage1/trial_061
