trial_index,alpha,gamma,target_final_epsilon,risk_t1,risk_window,epsilon_decay,epsilon_min,objective_mean,objective_std,best_objective_so_far,total_reward_mean,total_reward_std,late_order_fraction_mean,n_valid_replications,best_training_reward,best_training_episode,best_training_seed,q_table_size,trial_dir
88,0.005,0.95,0.22,195.4052673098476,1452.5832107656681,0.9849727754527325,0.22,-68.2,171.60989352469034,-302.2,68.2,171.60989352469034,0.4711101290507046,10,1121.0,91,303345,20,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc_100x100/stage1/trial_088
89,0.005,0.2,0.02,198.0779066376351,961.3720202526849,0.9616350847573034,0.02,-296.2,217.0349690206115,-302.2,296.2,217.0349690206115,0.4302761990234309,10,1201.0,91,303345,20,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc_100x100/stage1/trial_089
90,0.7,0.2,0.22,294.29679092280446,1800.0,0.9849727754527325,0.22,-152.2,181.14254669243837,-302.2,152.2,181.14254669243837,0.4560584001103683,10,941.0,91,303345,22,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc_100x100/stage1/trial_090
91,0.005,0.2,0.22,309.68740704689657,120.0,0.9849727754527325,0.22,-118.2,265.85911055795447,-302.2,118.2,265.85911055795447,0.4620881082889177,10,1081.0,91,303345,20,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc_100x100/stage1/trial_091
92,0.005,0.531270069162371,0.02,192.7500337741844,120.0,0.9616350847573034,0.02,-208.2,163.83243472117073,-302.2,208.2,163.83243472117073,0.446088801599324,10,1161.0,91,303345,20,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc_100x100/stage1/trial_092
93,0.005,0.2,0.02,204.93629144580777,120.0,0.9616350847573034,0.02,-298.2,217.0124420396213,-302.2,298.2,217.0124420396213,0.42998635864966134,10,1281.0,91,303345,20,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc_100x100/stage1/trial_093
94,0.005,0.2,0.02,185.763522050462,989.6056687140945,0.9616350847573034,0.02,-78.2,169.9181502305677,-302.2,78.2,169.9181502305677,0.46932644476021157,10,1061.0,91,303345,20,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc_100x100/stage1/trial_094
95,0.7,0.2,0.22,322.54341227027146,1800.0,0.9849727754527325,0.22,-94.2,207.76739130308417,-302.2,94.2,207.76739130308417,0.46642693084773307,10,981.0,91,303345,20,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc_100x100/stage1/trial_095
96,0.005,0.2,0.02,298.13137302726557,1800.0,0.9616350847573034,0.02,-100.2,177.4891545982458,-302.2,100.2,177.4891545982458,0.46542550290462287,10,1121.0,91,303345,20,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc_100x100/stage1/trial_096
97,0.005,0.2,0.22,210.1965969657508,1774.8889450540494,0.9849727754527325,0.22,-212.2,147.0274350815747,-302.2,212.2,147.0274350815747,0.44549118685346895,10,1081.0,91,303345,20,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc_100x100/stage1/trial_097
98,0.005,0.2,0.22,196.58116100362219,120.0,0.9849727754527325,0.22,-266.2,182.16524854586777,-302.2,266.2,182.16524854586777,0.4357704510079586,10,1141.0,91,303345,20,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc_100x100/stage1/trial_098
99,0.005,0.2,0.22,208.84449234058172,120.0,0.9849727754527325,0.22,-260.2,218.0523892197571,-302.2,260.2,218.0523892197571,0.43685911784751924,10,1061.0,91,303345,21,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc_100x100/stage1/trial_099
