trial_index,alpha,gamma,target_final_epsilon,risk_t1,risk_window,epsilon_decay,epsilon_min,objective_mean,objective_std,best_objective_so_far,total_reward_mean,total_reward_std,late_order_fraction_mean,n_valid_replications,best_training_reward,best_training_episode,best_training_seed,q_table_size,trial_dir
10,0.0001,0.95,0.014254109006394278,175.214912,120.0,0.9957583114184178,0.014254109006394278,11.8,139.30366510293658,-342.2,-11.8,139.30366510293658,0.4854866278162289,10,1017.0,718,930345,24,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc_fixed120/stage1/trial_010
11,0.01804235356653341,0.514029781144476,0.0005,175.214912,120.0,0.9924279113496888,0.0005,-88.2,277.0257910175312,-342.2,88.2,277.0257910175312,0.4673806754027853,10,1215.0,598,810345,25,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc_fixed120/stage1/trial_011
12,0.017145601230839726,0.95,0.028403246254389527,175.214912,120.0,0.9964450819007955,0.028403246254389527,-270.2,254.70715210479136,-342.2,270.2,254.70715210479136,0.43497898669298396,10,1122.0,934,1146345,23,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc_fixed120/stage1/trial_012
13,0.005571827877352302,0.2638187814326794,0.040666041723852825,175.214912,120.0,0.9968027602013015,0.040666041723852825,-326.2,256.579552315976,-342.2,326.2,256.579552315976,0.424932851503922,10,1137.0,718,930345,23,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc_fixed120/stage1/trial_013
14,0.005676334931396999,0.1496622101749316,0.009114124416039112,175.214912,120.0,0.9953130880769923,0.009114124416039112,-92.2,181.4979644820049,-342.2,92.2,181.4979644820049,0.46681231879768326,10,1122.0,934,1146345,25,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc_fixed120/stage1/trial_014
15,0.0037643258163940125,0.4290219099980958,0.04752550945750782,175.214912,120.0,0.9969581471668544,0.04752550945750782,-300.2,232.36982018612773,-342.2,300.2,232.36982018612773,0.42956288913386925,10,1142.0,934,1146345,24,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc_fixed120/stage1/trial_015
16,0.007285339358770824,0.4149638802318638,0.04878072406617662,175.214912,120.0,0.9969841368367667,0.04878072406617662,-114.2,291.5372284212697,-342.2,114.2,291.5372284212697,0.4628594641842848,10,1157.0,718,930345,24,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc_fixed120/stage1/trial_016
17,0.0027978859497611625,0.20080806671315807,0.04449313842818275,175.214912,120.0,0.9968924182645423,0.04449313842818275,-114.2,263.5453998418067,-342.2,114.2,263.5453998418067,0.46281783837647306,10,1157.0,718,930345,23,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc_fixed120/stage1/trial_017
18,0.01622539172516219,0.95,0.0005,175.214912,120.0,0.9924279113496888,0.0005,-332.2,242.83364218694612,-342.2,332.2,242.83364218694612,0.4238348132115285,10,1117.0,718,930345,24,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc_fixed120/stage1/trial_018
19,0.018604544302024975,0.95,0.0005,175.214912,120.0,0.9924279113496888,0.0005,-288.2,226.98252502487207,-342.2,288.2,226.98252502487207,0.4317434509830342,10,1157.0,718,930345,24,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc_fixed120/stage1/trial_019
